1000013	0.05969	 1.5294	37.5294	100             41           1051          14.47      107.37462	
1000013	0.05969	 1.6856	37.6856	 16             52            189           3.75      96.707997	
1000013	0.05969	 1.7607	37.7607	 47             19            453           7.09      123.22102	
1000013	0.05969	 1.9184	37.9184	 46             39            427           8.62      111.27368	
1000013	0.05969	 2.1816	38.1816	 34             44            311           4.79      66.336943	
1000013	0.05969	 2.2656	38.2656	 89             39            669          13.09       68.46231	
1000013	0.05969	 2.5411	38.5411	 32             49            260           5.23      44.931573	
1000013	0.05969	 2.6145	38.6145	 53             31            560           8.62      105.66184	
1000013	0.05969	 2.7064	38.7064	 56             32            480           6.96      97.414929	
1000013	0.05969	 2.8157	38.8157	 54             35            443           7.32       86.76217	
1000013	0.05969	 2.9261	38.9261	 93             39            805          13.03      60.805817	
1000013	0.05969	 2.9708	38.9708	 51             32            423           7.61      83.997001	
1000014	0.059667	0.21985	39.2198	 51             19            407           5.27      91.182268	
1000014	0.059667	0.28323	39.2832	 61             44            729           9.83      180.26768	
1000014	0.059667	0.48182	39.4818	 67             40            507           8.21      67.023075	
1000014	0.059667	0.55975	39.5597	 63             24            546           8.77      73.330581	
1000014	0.059667	0.61178	39.6118	 53             42            478           6.64      97.865222	
1000014	0.059667	0.67758	39.6776	100             44           1073          13.28      100.98898	
1000014	0.059667	 0.7687	39.7687	 64             22            497           8.18      73.355105	
1000014	0.059667	0.81621	39.8162	 25             40            234           4.84      48.419063	
1000014	0.059667	 1.0173	40.0173	 57             34            608           9.34      77.289367	
1000014	0.059667	 1.0661	40.0661	 49             24            416            7.6      131.63894	
1000014	0.059667	 1.1379	40.1379	124             52           1041          14.87      151.83072	
1000014	0.059667	 1.1699	40.1699	 54             17            439           7.49      84.406207	
1000014	0.059667	 1.2258	40.2258	 64            106            670           9.29      252.47579	
1000014	0.059667	 1.6455	40.6455	 40             41            322           6.94       45.17731	
1000014	0.059667	 1.6872	40.6872	 61             33            473           7.56      81.032457	
1000014	0.059667	 1.8145	40.8145	 36             24            374           6.38      129.71455	
1000014	0.059667	 1.8677	40.8677	 49             45            471           7.24      104.62337	
1000014	0.059667	 1.9102	40.9102	 60             31            542          12.56      145.92937	
1000014	0.059667	 2.1651	41.1651	 52             23            445           7.08      100.39981	
1000014	0.059667	  2.184	 41.184	 25             30            232           5.35       87.41736	
1000014	0.059667	 2.2965	41.2965	 61             36            578          10.36      103.34021	
1000014	0.059667	 2.3788	41.3788	 55             28            467           7.19      105.65948	
1000014	0.059667	 2.3925	41.3925	 30             44            270           5.02      63.163321	
1000014	0.059667	 2.7139	41.7139	 72             31            608           9.18      89.332855	
1000014	0.059667	 2.7443	41.7443	 83             31            657          12.03       106.6195	
1000014	0.059667	 2.8457	41.8457	 79             88            697           9.36      178.68229	
1000014	0.059667	 2.8792	41.8792	 48             29            446           8.45       92.29007	
